loan_amnt,int_rate,installment,home_ownership,annual_inc,verification_status,pymnt_plan,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,collections_12_mths_ex_med,policy_code,application_type,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_inq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,hardship_flag,debt_settlement_flag,target
32000.0,0.1524,1113.06,MORTGAGE,83000.0,Not Verified,n,41.37,0.0,1.0,13.0,0.0,17816.0,23.0,w,0.0,0.0,35829.01,35829.01,32000.0,3829.01,0.0,0.0,0.0,30944.5,0.0,1.0,Joint App,0.0,0.0,237134.0,3.0,5.0,3.0,3.0,11.0,130568.0,75.0,4.0,4.0,6839.0,76.0,21900.0,2.0,2.0,5.0,7.0,18241.0,1641.0,88.4,0.0,0.0,164.0,188.0,1.0,1.0,2.0,5.0,1.0,2.0,3.0,7.0,3.0,3.0,12.0,7.0,8.0,7.0,13.0,0.0,0.0,0.0,7.0,100.0,100.0,0.0,0.0,272265.0,148384.0,14100.0,148093.0,N,N,low_risk
8000.0,0.17739999999999997,288.18,MORTGAGE,45600.0,Verified,n,19.95,0.0,1.0,8.0,0.0,15671.0,21.0,w,0.0,0.0,9106.35,9106.35,8000.0,1106.35,0.0,0.0,0.0,6528.5,0.0,1.0,Joint App,0.0,0.0,227476.0,1.0,1.0,0.0,1.0,13.0,15995.0,73.0,1.0,2.0,5516.0,63.0,28200.0,1.0,3.0,4.0,4.0,28435.0,6790.0,58.1,0.0,0.0,63.0,188.0,11.0,4.0,5.0,11.0,2.0,1.0,2.0,4.0,3.0,6.0,6.0,6.0,10.0,4.0,8.0,0.0,0.0,0.0,2.0,85.7,66.7,0.0,0.0,246513.0,31666.0,16200.0,21936.0,N,N,low_risk
38925.0,0.11710000000000001,1287.49,RENT,83720.0,Source Verified,n,23.84,0.0,0.0,14.0,0.0,18676.0,23.0,f,21159.04,21159.04,23124.17,23124.17,17765.96,5358.21,0.0,0.0,0.0,1287.49,0.0,1.0,Individual,0.0,0.0,56366.0,1.0,2.0,1.0,4.0,11.0,37690.0,75.0,1.0,1.0,5568.0,51.0,59700.0,4.0,1.0,1.0,5.0,4026.0,21627.0,43.1,0.0,0.0,71.0,143.0,4.0,4.0,0.0,4.0,11.0,0.0,5.0,7.0,6.0,7.0,6.0,12.0,17.0,7.0,14.0,0.0,0.0,0.0,2.0,100.0,50.0,0.0,0.0,109816.0,56366.0,38000.0,50116.0,N,N,low_risk
3000.0,0.20550000000000002,112.34,OWN,50000.0,Not Verified,n,26.86,0.0,1.0,5.0,1.0,12918.0,15.0,w,0.0,0.0,3198.74,3198.74,3000.0,198.74,0.0,0.0,0.0,2980.91,0.0,1.0,Individual,0.0,0.0,30981.0,1.0,2.0,1.0,1.0,3.0,18063.0,57.0,0.0,0.0,6346.0,59.0,20900.0,1.0,2.0,1.0,1.0,6196.0,1554.0,80.3,0.0,0.0,175.0,59.0,31.0,3.0,0.0,31.0,3.0,0.0,1.0,3.0,1.0,4.0,8.0,3.0,7.0,3.0,5.0,0.0,0.0,0.0,1.0,100.0,100.0,1.0,0.0,52531.0,30981.0,7900.0,31631.0,N,N,low_risk
15300.0,0.17739999999999997,386.36,RENT,105000.0,Not Verified,n,13.57,0.0,1.0,7.0,0.0,7943.0,15.0,w,11677.91,11677.91,7712.12,7712.12,3622.09,4090.03,0.0,0.0,0.0,386.36,0.0,1.0,Individual,0.0,0.0,29808.0,1.0,3.0,0.0,2.0,13.0,21865.0,51.0,1.0,1.0,2490.0,49.0,18200.0,1.0,0.0,1.0,3.0,4258.0,966.0,81.8,0.0,0.0,146.0,135.0,3.0,3.0,0.0,3.0,3.0,0.0,2.0,3.0,2.0,3.0,10.0,4.0,5.0,3.0,7.0,0.0,0.0,0.0,1.0,66.7,100.0,0.0,0.0,61192.0,29808.0,5300.0,42992.0,N,N,low_risk
19125.0,0.11710000000000001,632.58,MORTGAGE,98000.0,Not Verified,n,24.92,1.0,0.0,11.0,1.0,18557.0,15.0,w,0.0,0.0,20322.93,20322.93,19125.0,1197.93,0.0,0.0,0.0,16558.55,0.0,1.0,Individual,0.0,100.0,495266.0,2.0,4.0,1.0,3.0,6.0,82568.0,59.0,1.0,2.0,7128.0,65.0,27100.0,3.0,5.0,1.0,6.0,45024.0,5963.0,74.0,0.0,0.0,92.0,93.0,2.0,2.0,3.0,14.0,6.0,0.0,3.0,5.0,3.0,3.0,7.0,5.0,5.0,5.0,11.0,0.0,0.0,0.0,3.0,93.3,66.7,1.0,0.0,545359.0,101125.0,22900.0,96759.0,N,N,low_risk
4800.0,0.0819,150.84,MORTGAGE,70000.0,Verified,n,22.03,0.0,3.0,17.0,0.0,13853.0,34.0,w,2546.65,2546.65,2712.94,2712.94,2253.35,459.59,0.0,0.0,0.0,150.84,0.0,1.0,Individual,0.0,152.0,187960.0,2.0,5.0,2.0,4.0,5.0,25794.0,71.0,1.0,4.0,4871.0,49.0,44700.0,3.0,1.0,4.0,9.0,11056.0,23306.0,33.6,0.0,0.0,210.0,231.0,8.0,5.0,2.0,8.0,5.0,0.0,7.0,9.0,7.0,7.0,21.0,11.0,11.0,9.0,17.0,0.0,0.0,0.0,4.0,90.9,0.0,0.0,0.0,231235.0,39647.0,35100.0,36535.0,N,N,low_risk
6000.0,0.08810000000000001,190.27,OWN,70000.0,Not Verified,n,13.68,0.0,1.0,8.0,1.0,5495.0,16.0,f,0.0,0.0,6455.2300022952,6455.23,6000.0,455.23,0.0,0.0,0.0,4368.13,0.0,1.0,Individual,0.0,0.0,23321.0,1.0,2.0,1.0,1.0,5.0,17826.0,68.0,1.0,4.0,3103.0,51.0,19400.0,1.0,0.0,2.0,5.0,2915.0,10841.0,31.4,0.0,0.0,70.0,72.0,8.0,5.0,0.0,19.0,4.0,0.0,4.0,6.0,4.0,5.0,4.0,6.0,12.0,6.0,8.0,0.0,0.0,0.0,2.0,100.0,0.0,1.0,0.0,45690.0,23321.0,15800.0,26290.0,N,N,low_risk
6800.0,0.0646,208.29,MORTGAGE,62000.0,Verified,n,19.74,0.0,0.0,10.0,1.0,6432.0,16.0,w,3564.15,3564.15,3744.34,3744.34,3235.85,508.49,0.0,0.0,0.0,208.29,0.0,1.0,Individual,0.0,0.0,97104.0,0.0,2.0,0.0,1.0,19.0,19732.0,39.0,2.0,2.0,2879.0,32.0,32700.0,1.0,1.0,3.0,3.0,9710.0,24268.0,21.0,0.0,0.0,159.0,329.0,7.0,7.0,2.0,7.0,1.0,0.0,3.0,3.0,6.0,7.0,4.0,7.0,10.0,3.0,10.0,0.0,0.0,0.0,2.0,100.0,0.0,1.0,0.0,161467.0,26164.0,30700.0,50181.0,N,N,low_risk
13325.0,0.0756,414.86,RENT,97000.0,Source Verified,n,3.98,0.0,0.0,9.0,2.0,67.0,26.0,w,7965.08,7965.08,6775.63,6775.63,5359.92,1415.71,0.0,0.0,0.0,414.86,0.0,1.0,Individual,0.0,0.0,8393.0,0.0,1.0,0.0,1.0,13.0,8326.0,83.0,0.0,5.0,0.0,26.0,21900.0,1.0,1.0,1.0,6.0,933.0,5000.0,0.0,0.0,0.0,167.0,125.0,14.0,13.0,2.0,23.0,10.0,0.0,0.0,1.0,2.0,4.0,13.0,8.0,11.0,1.0,9.0,0.0,0.0,0.0,0.0,100.0,0.0,2.0,0.0,31900.0,8393.0,5000.0,10000.0,N,N,low_risk
13825.0,0.1524,480.88,RENT,85000.0,Source Verified,n,20.77,0.0,0.0,22.0,0.0,4315.0,35.0,w,0.0,0.0,14381.32,14381.32,13825.0,556.32,0.0,0.0,0.0,1007.75,0.0,1.0,Individual,0.0,0.0,102221.0,0.0,16.0,1.0,5.0,9.0,97906.0,108.0,0.0,1.0,3642.0,87.0,26800.0,2.0,1.0,3.0,6.0,4646.0,18985.0,18.5,0.0,0.0,140.0,91.0,20.0,9.0,0.0,20.0,5.0,0.0,3.0,3.0,4.0,5.0,25.0,6.0,10.0,3.0,22.0,0.0,0.0,0.0,1.0,100.0,25.0,0.0,0.0,117839.0,102221.0,23300.0,91039.0,N,N,low_risk
40000.0,0.11710000000000001,883.93,MORTGAGE,120000.0,Not Verified,n,6.11,0.0,0.0,9.0,0.0,797.0,19.0,w,31809.6,31809.6,14974.77,14974.77,8190.4,6784.37,0.0,0.0,0.0,883.93,0.0,1.0,Joint App,0.0,0.0,1247029.0,0.0,2.0,1.0,3.0,7.0,28332.0,95.0,0.0,1.0,289.0,41.0,40600.0,3.0,2.0,2.0,5.0,138559.0,24711.0,1.2,0.0,0.0,79.0,328.0,24.0,7.0,3.0,24.0,0.0,0.0,1.0,2.0,3.0,7.0,6.0,5.0,10.0,2.0,9.0,0.0,0.0,0.0,1.0,94.7,0.0,0.0,0.0,1362647.0,29129.0,25000.0,29912.0,N,N,low_risk
22000.0,0.20550000000000002,823.78,RENT,60000.0,Not Verified,n,21.98,2.0,2.0,17.0,0.0,26135.0,24.0,w,10940.98,10940.98,16626.7,16626.7,11059.02,5567.68,0.0,0.0,0.0,823.78,1.0,1.0,Individual,0.0,0.0,51246.0,0.0,2.0,0.0,0.0,86.0,25111.0,65.0,0.0,0.0,7159.0,52.0,59400.0,0.0,0.0,2.0,0.0,3014.0,26955.0,48.0,0.0,0.0,177.0,161.0,27.0,27.0,0.0,27.0,2.0,2.0,9.0,12.0,10.0,12.0,5.0,15.0,18.0,12.0,17.0,0.0,0.0,1.0,0.0,87.5,40.0,0.0,0.0,97846.0,51246.0,51800.0,38446.0,N,N,low_risk
26000.0,0.08810000000000001,537.33,MORTGAGE,182500.0,Source Verified,n,25.61,0.0,1.0,15.0,0.0,102400.0,22.0,w,19359.14,19359.14,9659.21,9659.21,6640.86,3018.35,0.0,0.0,0.0,537.33,0.0,1.0,Individual,0.0,0.0,429664.0,0.0,4.0,2.0,2.0,10.0,55296.0,77.0,0.0,1.0,26471.0,77.0,133100.0,0.0,10.0,1.0,3.0,28644.0,16499.0,73.8,0.0,0.0,167.0,347.0,23.0,10.0,3.0,23.0,0.0,0.0,4.0,8.0,4.0,7.0,6.0,9.0,13.0,8.0,15.0,0.0,0.0,0.0,2.0,100.0,75.0,0.0,0.0,549600.0,157696.0,63000.0,71800.0,N,N,low_risk
21000.0,0.0819,427.72,OWN,75000.0,Verified,n,12.16,0.0,1.0,22.0,0.0,20686.0,40.0,w,14927.76,14927.76,8544.84,8544.84,6072.23,2472.61,0.0,0.0,0.0,427.72,0.0,1.0,Individual,0.0,0.0,23820.0,4.0,1.0,1.0,2.0,3.0,3134.0,93.0,9.0,16.0,8454.0,27.0,85100.0,3.0,1.0,13.0,18.0,1083.0,41090.0,31.2,0.0,0.0,116.0,213.0,2.0,2.0,0.0,2.0,1.0,0.0,7.0,11.0,14.0,23.0,4.0,21.0,36.0,11.0,22.0,0.0,0.0,0.0,10.0,100.0,7.1,0.0,0.0,88479.0,23820.0,59700.0,3379.0,N,N,low_risk
7325.0,0.0646,224.38,RENT,60000.0,Not Verified,n,15.54,0.0,0.0,11.0,0.0,6974.0,26.0,w,3430.64,3430.64,4484.97,4484.97,3894.36,590.61,0.0,0.0,0.0,224.38,0.0,1.0,Individual,0.0,80.0,24394.0,0.0,8.0,1.0,1.0,12.0,17420.0,48.0,1.0,1.0,5179.0,37.0,28900.0,1.0,1.0,1.0,2.0,2218.0,19926.0,25.9,0.0,0.0,115.0,207.0,9.0,9.0,0.0,32.0,11.0,0.0,2.0,2.0,2.0,4.0,19.0,3.0,7.0,2.0,11.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,65547.0,24394.0,26900.0,36647.0,N,N,low_risk
20750.0,0.2565,832.17,MORTGAGE,185000.0,Not Verified,n,30.97,0.0,0.0,32.0,0.0,132507.0,44.0,w,13530.0,13530.0,14949.49,14949.49,7220.0,7729.49,0.0,0.0,0.0,832.17,0.0,1.0,Individual,0.0,0.0,392411.0,0.0,3.0,1.0,2.0,7.0,58024.0,79.0,0.0,0.0,13179.0,77.0,159300.0,3.0,0.0,5.0,2.0,12658.0,1094.0,96.3,0.0,0.0,137.0,243.0,25.0,7.0,1.0,25.0,7.0,0.0,6.0,25.0,6.0,8.0,6.0,28.0,37.0,25.0,32.0,0.0,0.0,0.0,1.0,97.7,100.0,0.0,0.0,512338.0,190531.0,29600.0,73038.0,N,N,low_risk
10800.0,0.1308,246.18,MORTGAGE,60000.0,Source Verified,n,19.86,0.0,4.0,20.0,0.0,8863.0,45.0,w,0.0,0.0,11984.94,11984.94,10800.0,1184.94,0.0,0.0,0.0,9530.99,0.0,1.0,Individual,0.0,0.0,41507.0,4.0,3.0,3.0,5.0,8.0,32644.0,90.0,5.0,9.0,4260.0,42.0,62900.0,1.0,5.0,6.0,14.0,2075.0,33329.0,19.7,0.0,0.0,157.0,170.0,3.0,3.0,0.0,3.0,1.0,0.0,4.0,7.0,11.0,23.0,11.0,17.0,34.0,7.0,20.0,0.0,0.0,0.0,8.0,100.0,9.1,0.0,0.0,99273.0,41507.0,41500.0,36373.0,N,N,low_risk
8500.0,0.20550000000000002,227.81,MORTGAGE,50000.0,Not Verified,n,12.91,0.0,0.0,16.0,1.0,13535.0,26.0,w,7335.65,7335.65,3863.07,3863.07,1164.35,2698.72,0.0,0.0,0.0,227.81,0.0,1.0,Joint App,0.0,0.0,29742.0,1.0,5.0,0.0,0.0,36.0,16207.0,72.0,3.0,7.0,6465.0,56.0,30400.0,1.0,2.0,4.0,7.0,1983.0,11888.0,49.6,0.0,0.0,162.0,171.0,2.0,2.0,0.0,2.0,1.0,4.0,4.0,7.0,6.0,8.0,12.0,11.0,14.0,7.0,16.0,0.0,0.0,0.0,3.0,84.6,16.7,1.0,0.0,52922.0,29742.0,23600.0,22522.0,N,N,low_risk
30000.0,0.20550000000000002,1123.34,OWN,115000.0,Not Verified,n,19.93,1.0,0.0,12.0,0.0,33562.0,20.0,w,0.0,0.0,35051.16,35051.16,30000.0,5051.16,0.0,0.0,0.0,23852.01,0.0,1.0,Individual,0.0,1210.0,302063.0,0.0,2.0,1.0,1.0,10.0,40711.0,91.0,0.0,0.0,18654.0,78.0,48500.0,1.0,0.0,6.0,2.0,25172.0,761.0,97.7,0.0,0.0,132.0,163.0,84.0,10.0,4.0,84.0,4.0,0.0,4.0,6.0,4.0,5.0,6.0,9.0,10.0,6.0,12.0,0.0,0.0,0.0,1.0,85.0,100.0,0.0,0.0,349246.0,74273.0,32900.0,68756.0,N,N,low_risk
11000.0,0.11019999999999999,360.24,OWN,61393.0,Not Verified,n,17.04,0.0,0.0,14.0,0.0,11438.0,26.0,w,0.0,0.0,12141.63,12141.63,11000.0,1141.63,0.0,0.0,0.0,7832.22,0.0,1.0,Individual,0.0,812.0,35803.0,1.0,3.0,1.0,1.0,1.0,24365.0,73.0,3.0,6.0,3817.0,41.0,53300.0,0.0,0.0,1.0,7.0,2557.0,30796.0,17.0,0.0,0.0,162.0,197.0,7.0,1.0,1.0,7.0,1.0,0.0,4.0,9.0,5.0,9.0,8.0,10.0,16.0,9.0,14.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,86721.0,35803.0,37100.0,33363.0,N,N,low_risk
35000.0,0.1033,1134.79,RENT,101000.0,Source Verified,n,32.04,0.0,0.0,17.0,0.0,27643.0,29.0,w,18847.18,18847.18,20406.13,20406.13,16152.82,4253.31,0.0,0.0,0.0,1134.79,0.0,1.0,Individual,0.0,1461.0,70135.0,0.0,2.0,0.0,1.0,16.0,42074.0,39.0,0.0,2.0,4432.0,47.0,52300.0,4.0,0.0,0.0,3.0,4126.0,15865.0,58.4,0.0,0.0,140.0,280.0,14.0,14.0,0.0,14.0,13.0,0.0,10.0,13.0,10.0,11.0,7.0,14.0,21.0,13.0,17.0,0.0,0.0,0.0,0.0,100.0,10.0,0.0,0.0,126234.0,70135.0,38100.0,72203.0,N,N,low_risk
25525.0,0.0819,802.1,MORTGAGE,95000.0,Source Verified,n,28.49,0.0,2.0,19.0,0.0,5321.0,40.0,w,12833.13,12833.13,15216.67,15216.67,12691.87,2524.8,0.0,0.0,0.0,802.1,0.0,1.0,Individual,0.0,0.0,53986.0,3.0,6.0,3.0,4.0,3.0,48665.0,47.0,0.0,4.0,2576.0,29.0,46300.0,4.0,5.0,2.0,8.0,2841.0,24905.0,9.4,0.0,0.0,140.0,426.0,17.0,3.0,0.0,17.0,3.0,0.0,2.0,6.0,5.0,7.0,18.0,13.0,22.0,6.0,19.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,138776.0,53986.0,27500.0,92476.0,N,N,low_risk
4000.0,0.11019999999999999,131.0,RENT,42600.0,Not Verified,n,11.01,1.0,0.0,19.0,0.0,5236.0,24.0,f,2052.91,2052.91,2484.1,2484.1,1947.09,537.01,0.0,0.0,0.0,131.0,0.0,1.0,Individual,0.0,317.0,18627.0,0.0,5.0,1.0,1.0,11.0,13391.0,96.0,0.0,1.0,1138.0,43.0,29000.0,1.0,0.0,2.0,2.0,980.0,18816.0,17.5,0.0,0.0,50.0,47.0,21.0,11.0,0.0,35.0,10.0,0.0,6.0,7.0,7.0,9.0,7.0,14.0,17.0,7.0,19.0,0.0,0.0,0.0,1.0,95.8,28.6,0.0,0.0,43006.0,18627.0,22800.0,14006.0,N,N,low_risk
15000.0,0.11019999999999999,326.29,OWN,50000.0,Source Verified,n,26.02,1.0,0.0,6.0,0.0,2377.0,15.0,w,10893.92,10893.92,6516.62,6516.62,4106.08,2410.54,0.0,0.0,0.0,326.29,0.0,1.0,Individual,0.0,0.0,38858.0,0.0,3.0,1.0,2.0,12.0,36481.0,72.0,0.0,0.0,1895.0,62.0,11300.0,0.0,1.0,0.0,2.0,6476.0,8923.0,21.0,1.0,0.0,135.0,78.0,58.0,12.0,0.0,58.0,13.0,1.0,3.0,3.0,3.0,3.0,12.0,3.0,3.0,3.0,6.0,0.0,0.0,1.0,1.0,85.7,0.0,0.0,0.0,62258.0,38858.0,11300.0,50958.0,N,N,low_risk
8000.0,0.20550000000000002,299.56,MORTGAGE,30000.0,Source Verified,n,90.0,0.0,0.0,15.0,0.0,15413.0,23.0,w,4161.34,4161.34,5982.07,5982.07,3838.66,2143.41,0.0,0.0,0.0,299.56,0.0,1.0,Joint App,0.0,556.0,275609.0,1.0,5.0,1.0,3.0,10.0,40249.0,58.0,0.0,0.0,4761.0,62.0,16500.0,0.0,0.0,1.0,4.0,18374.0,950.0,94.3,0.0,0.0,192.0,234.0,39.0,5.0,3.0,39.0,6.0,0.0,8.0,9.0,8.0,9.0,10.0,9.0,10.0,9.0,15.0,0.0,0.0,0.0,2.0,100.0,87.5,0.0,0.0,306906.0,55662.0,15500.0,69863.0,N,N,low_risk
22500.0,0.16949999999999998,558.58,OWN,79000.0,Not Verified,n,28.04,0.0,0.0,19.0,0.0,11255.0,37.0,w,0.0,0.0,25813.48,25813.48,22500.0,3313.48,0.0,0.0,0.0,22483.19,0.0,1.0,Individual,0.0,488.0,101555.0,1.0,12.0,2.0,3.0,6.0,90300.0,97.0,0.0,2.0,7610.0,89.0,18700.0,0.0,4.0,1.0,5.0,5345.0,1408.0,85.5,0.0,0.0,125.0,99.0,15.0,6.0,0.0,47.0,0.0,0.0,2.0,5.0,2.0,2.0,30.0,7.0,7.0,5.0,19.0,0.0,0.0,0.0,2.0,97.3,50.0,0.0,0.0,119055.0,101555.0,9700.0,100355.0,N,N,low_risk
27000.0,0.08810000000000001,856.21,MORTGAGE,191000.0,Source Verified,n,24.99,0.0,0.0,19.0,0.0,58494.0,45.0,w,13636.84,13636.84,16254.77,16254.77,13363.16,2891.61,0.0,0.0,0.0,856.21,0.0,1.0,Individual,0.0,0.0,668889.0,1.0,2.0,1.0,2.0,10.0,29898.0,78.0,1.0,3.0,10006.0,70.0,86400.0,1.0,1.0,3.0,7.0,37161.0,8794.0,81.1,0.0,0.0,164.0,215.0,4.0,4.0,6.0,4.0,4.0,0.0,7.0,13.0,9.0,15.0,11.0,16.0,28.0,13.0,19.0,0.0,0.0,0.0,2.0,100.0,75.0,0.0,0.0,748744.0,88392.0,46600.0,59730.0,N,N,low_risk
4000.0,0.0702,123.55,MORTGAGE,54612.0,Verified,n,24.46,0.0,1.0,11.0,1.0,16264.0,16.0,w,0.0,0.0,4343.66,4343.66,4000.0,343.66,0.0,0.0,0.0,344.33,0.0,1.0,Individual,0.0,0.0,232846.0,0.0,2.0,0.0,1.0,14.0,19539.0,78.0,0.0,1.0,6178.0,51.0,44600.0,0.0,0.0,1.0,2.0,21168.0,24080.0,40.0,0.0,0.0,122.0,140.0,19.0,14.0,1.0,19.0,3.0,0.0,6.0,7.0,6.0,7.0,6.0,8.0,9.0,7.0,11.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,0.0,274703.0,35803.0,40100.0,25103.0,N,N,low_risk
10000.0,0.17739999999999997,360.23,RENT,38000.0,Source Verified,n,7.2,1.0,1.0,14.0,0.0,10412.0,14.0,w,0.0,0.0,10411.64,10411.64,10000.0,411.64,0.0,0.0,0.0,10421.5,0.0,1.0,Individual,0.0,0.0,23267.0,2.0,6.0,0.0,1.0,23.0,12855.0,107.0,2.0,5.0,4344.0,76.0,18500.0,0.0,0.0,1.0,6.0,1790.0,5048.0,61.5,0.0,0.0,43.0,43.0,4.0,4.0,0.0,5.0,5.0,0.0,2.0,3.0,5.0,5.0,6.0,8.0,8.0,3.0,14.0,0.0,0.0,0.0,2.0,92.9,40.0,0.0,0.0,30500.0,23267.0,13100.0,12000.0,N,N,low_risk
25500.0,0.1308,581.25,RENT,45000.0,Not Verified,n,16.75,0.0,1.0,5.0,0.0,3470.0,10.0,w,0.0,0.0,28340.23,28340.23,25500.0,2840.23,0.0,0.0,0.0,22564.79,0.0,1.0,Individual,0.0,0.0,24218.0,2.0,2.0,2.0,3.0,3.0,20748.0,94.0,0.0,0.0,2634.0,51.0,25700.0,2.0,1.0,1.0,3.0,4844.0,18366.0,12.5,0.0,0.0,19.0,341.0,38.0,3.0,0.0,172.0,6.0,0.0,1.0,2.0,1.0,2.0,3.0,3.0,7.0,2.0,5.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,47700.0,24218.0,21000.0,22000.0,N,N,low_risk
18000.0,0.0819,366.62,MORTGAGE,95000.0,Not Verified,n,15.89,0.0,0.0,13.0,0.0,18467.0,15.0,w,12795.17,12795.17,7316.02,7316.02,5204.83,2111.19,0.0,0.0,0.0,366.62,0.0,1.0,Individual,0.0,0.0,234859.0,3.0,1.0,1.0,1.0,11.0,10414.0,39.0,2.0,3.0,5152.0,43.0,41000.0,0.0,0.0,2.0,5.0,18066.0,12421.0,55.3,0.0,0.0,144.0,74.0,5.0,5.0,2.0,5.0,8.0,0.0,6.0,10.0,6.0,6.0,3.0,10.0,10.0,10.0,13.0,0.0,0.0,0.0,4.0,93.3,16.7,0.0,0.0,274858.0,28881.0,27800.0,26680.0,N,N,low_risk
26575.0,0.1308,605.76,RENT,120000.0,Not Verified,n,18.44,0.0,0.0,7.0,0.0,1855.0,23.0,w,19711.51,19711.51,12095.89,12095.89,6863.49,5232.4,0.0,0.0,0.0,605.76,0.0,1.0,Individual,0.0,0.0,103760.0,1.0,3.0,2.0,3.0,3.0,58541.0,92.0,0.0,0.0,1855.0,67.0,3500.0,4.0,0.0,3.0,4.0,14823.0,1645.0,53.0,0.0,0.0,144.0,350.0,38.0,3.0,5.0,38.0,3.0,6.0,1.0,1.0,1.0,3.0,10.0,1.0,6.0,1.0,7.0,0.0,0.0,0.0,2.0,73.9,0.0,0.0,0.0,146219.0,79424.0,3500.0,63846.0,N,N,low_risk
25000.0,0.0646,765.77,RENT,65000.0,Source Verified,n,16.77,0.0,0.0,17.0,0.0,23786.0,33.0,w,0.0,0.0,25826.37,25826.37,25000.0,826.37,0.0,0.0,0.0,23547.0,0.0,1.0,Individual,0.0,0.0,37355.0,1.0,2.0,2.0,2.0,4.0,13569.0,75.0,0.0,1.0,4959.0,59.0,45100.0,0.0,0.0,0.0,3.0,2197.0,21062.0,52.5,0.0,0.0,62.0,210.0,18.0,4.0,0.0,33.0,17.0,0.0,13.0,14.0,14.0,26.0,4.0,15.0,29.0,14.0,17.0,0.0,0.0,0.0,2.0,97.0,57.1,0.0,0.0,63100.0,37355.0,44300.0,18000.0,N,N,low_risk
12500.0,0.0756,389.18,MORTGAGE,62000.0,Not Verified,n,37.36,0.0,1.0,10.0,0.0,8480.0,35.0,w,6588.14,6588.14,6999.99,6999.99,5911.86,1088.13,0.0,0.0,0.0,389.18,0.0,1.0,Joint App,0.0,0.0,205804.0,1.0,4.0,2.0,2.0,7.0,79423.0,73.0,1.0,3.0,4953.0,62.0,25700.0,3.0,3.0,10.0,5.0,20580.0,8310.0,48.1,0.0,0.0,146.0,155.0,6.0,6.0,1.0,36.0,2.0,0.0,2.0,3.0,2.0,12.0,14.0,5.0,20.0,3.0,10.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,277321.0,87903.0,16000.0,110771.0,N,N,low_risk
18000.0,0.1033,583.61,RENT,100000.0,Not Verified,n,19.68,1.0,0.0,11.0,0.0,25254.0,16.0,w,9732.58,9732.58,10494.65,10494.65,8267.42,2227.23,0.0,0.0,0.0,583.61,0.0,1.0,Individual,0.0,0.0,49521.0,1.0,2.0,0.0,2.0,17.0,24267.0,66.0,2.0,3.0,16303.0,59.0,47700.0,1.0,0.0,1.0,5.0,4502.0,22024.0,51.2,0.0,0.0,124.0,97.0,6.0,6.0,0.0,12.0,12.0,0.0,4.0,5.0,7.0,9.0,5.0,9.0,11.0,5.0,11.0,0.0,0.0,0.0,2.0,93.8,28.6,0.0,0.0,84322.0,49521.0,45100.0,36622.0,N,N,low_risk
18000.0,0.11019999999999999,589.47,RENT,85900.0,Source Verified,n,19.7,0.0,0.0,10.0,0.0,18753.0,12.0,f,9238.7,9238.7,11177.89,11177.89,8761.3,2416.59,0.0,0.0,0.0,589.47,0.0,1.0,Individual,0.0,0.0,42771.0,1.0,2.0,0.0,1.0,21.0,24018.0,40.0,2.0,2.0,4884.0,40.0,45300.0,0.0,0.0,0.0,3.0,4277.0,18247.0,50.7,0.0,0.0,71.0,75.0,5.0,5.0,0.0,5.0,17.0,0.0,5.0,5.0,6.0,6.0,4.0,8.0,8.0,5.0,10.0,0.0,0.0,0.0,2.0,91.7,16.7,0.0,0.0,105974.0,42771.0,37000.0,60674.0,N,N,low_risk
